,recoded_id,X,dob,birth_year,genetic_group,feed_group,amp_305_lactation,cull_date,cull_reason,cull_category,herd_life,sample_date,rltl,tel_sample_no,residual_rltl_t,residual_rltl_tminus1,diff_rltl_res,sample_interval,change_at_t_1,abs_diff_rltl_res,age_d,age_m,age_y,live_wgt,cond_score,health_event_2week,health_event_fertil_all,health_event_mastitis_all,health_event_lame_all,sample_year,average_resid,rltl_change,abs_rltl_change,AgeGroup,av_rltl_1_res,SamplesPerAnimal,Animal_No,atrr_rate_per_year
976,7578,149,11/01/2011,2011,S,1,9302.966667,04/11/2015,FOOT/LEG PROBLEMS,Lameness,1758,15/04/2013,1.085352168,3,-0.088525763,-0.14281464,0.054288878,388,-0.37246802,0.054288878,825,27,2,NULL,2.5,0,5,0,2,2013,-0.014933854,-0.09590059,0.152411423,older,-0.14281464,4,206,0.051070723
977,7578,150,11/01/2011,2011,S,1,9302.966667,04/11/2015,FOOT/LEG PROBLEMS,Lameness,1758,28/05/2014,1.009484193,4,-0.058048391,-0.088525763,0.030477371,408,0.054288878,0.030477371,1233,40,3,NULL,2,0,5,0,2,2014,-0.014933854,-0.09590059,0.152411423,older,-0.14281464,4,206,0.027265295
971,7544,27,26/12/2008,2008,C,2,274.3,09/06/2011,POOR YIELD/NO MILK,Poor milk yield,895,09/01/2009,1.261980804,1,0.090529957,NULL,NULL,NULL,NULL,NULL,14,0,0,NULL,2.5,0,0,1,0,2009,0.10131958,0.018481643,0.023076058,young,0.085935541,3,205,NULL
972,7544,28,26/12/2008,2008,C,2,274.3,09/06/2011,POOR YIELD/NO MILK,Poor milk yield,895,16/03/2010,1.082290667,2,0.085935541,0.090529957,-0.004594415,431,NULL,0.004594415,445,15,1,NULL,2.5,0,0,1,0,2010,0.10131958,0.018481643,0.023076058,older,0.085935541,3,205,-0.003890862
973,7544,29,26/12/2008,2008,C,2,274.3,09/06/2011,POOR YIELD/NO MILK,Poor milk yield,895,12/04/2011,1.156889869,3,0.127493242,0.085935541,0.041557701,392,-0.004594415,0.041557701,837,27,2,NULL,2.5,0,0,1,0,2011,0.10131958,0.018481643,0.023076058,older,0.085935541,3,205,0.038695308
964,7543,993,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,22/02/2009,0.878305027,1,-0.199799524,NULL,NULL,NULL,NULL,NULL,4,0,0,NULL,2,0,8,0,4,2009,-0.193778162,0.004264281,0.125786112,young,-0.201553199,7,204,NULL
965,7543,994,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,16/03/2010,0.84850722,2,-0.201553199,-0.199799524,-0.001753675,387,NULL,0.001753675,391,13,1,NULL,2,0,8,0,4,2010,-0.193778162,0.004264281,0.125786112,older,-0.201553199,7,204,-0.001653983
966,7543,995,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,24/03/2011,1.005546353,3,-0.054238208,-0.201553199,0.147314991,373,-0.001753675,0.147314991,764,25,2,NULL,2,0,8,0,4,2011,-0.193778162,0.004264281,0.125786112,older,-0.201553199,7,204,0.14415542
967,7543,996,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,22/02/2012,0.704250085,4,-0.254947962,-0.054238208,-0.200709754,335,0.147314991,0.200709754,1099,36,3,NULL,1.5,0,8,0,4,2012,-0.193778162,0.004264281,0.125786112,older,-0.201553199,7,204,-0.218683762
968,7543,997,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,22/02/2013,0.894789102,5,-0.154796171,-0.254947962,0.100151791,366,-0.200709754,0.100151791,1465,48,4,NULL,1.5,0,8,0,4,2013,-0.193778162,0.004264281,0.125786112,older,-0.201553199,7,204,0.099878152
969,7543,998,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,14/05/2014,0.823612572,6,-0.316898234,-0.154796171,-0.162102063,446,0.100151791,0.162102063,1911,63,5,NULL,1.75,1,8,0,4,2014,-0.193778162,0.004264281,0.125786112,older,-0.201553199,7,204,-0.132662002
970,7543,999,18/02/2009,2009,S,2,7681.6125,09/11/2014,DIED,Died,2090,09/11/2014,0.96918747,7,-0.174213837,-0.316898234,0.142684396,179,-0.162102063,0.142684396,2090,69,6,NULL,1.5,1,8,0,4,2014,-0.193778162,0.004264281,0.125786112,older,-0.201553199,7,204,0.290948629
960,7526,1026,13/01/2010,2010,S,1,5141.6,04/04/2013,UNKNOWN,Died,1177,18/01/2010,1.314931542,1,0.274662219,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.5,0,2,1,1,2010,-0.019117821,-0.169309005,0.169309005,young,-0.019819642,4,203,NULL
961,7526,1027,13/01/2010,2010,S,1,5141.6,04/04/2013,UNKNOWN,Died,1177,14/04/2011,1.146313166,2,-0.019819642,0.274662219,-0.294481861,451,NULL,0.294481861,456,15,1,NULL,2.5,0,2,1,1,2011,-0.019117821,-0.169309005,0.169309005,older,-0.019819642,4,203,-0.238327892
962,7526,1028,13/01/2010,2010,S,1,5141.6,04/04/2013,UNKNOWN,Died,1177,17/02/2012,0.949052848,3,-0.098049065,-0.019819642,-0.078229423,309,-0.294481861,0.078229423,765,25,2,NULL,2.25,0,2,1,1,2012,-0.019117821,-0.169309005,0.169309005,older,-0.019819642,4,203,-0.092406924
963,7526,1029,13/01/2010,2010,S,1,5141.6,04/04/2013,UNKNOWN,Died,1177,03/04/2013,0.819272405,4,-0.233264796,-0.098049065,-0.135215731,411,-0.078229423,0.135215731,1176,39,3,NULL,2,0,2,1,1,2013,-0.019117821,-0.169309005,0.169309005,older,-0.019819642,4,203,-0.120082097
956,7522,342,24/10/2010,2010,S,2,6608.9,NULL,NULL,NULL,NULL,29/10/2010,1.331202099,1,0.327387679,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.25,0,NULL,NULL,NULL,2010,0.085791219,-0.159006161,0.159006161,young,0.220903474,4,202,NULL
957,7522,343,24/10/2010,2010,S,2,6608.9,NULL,NULL,NULL,NULL,23/03/2012,1.334154571,2,0.220903474,0.327387679,-0.106484205,511,NULL,0.106484205,516,17,1,NULL,2.25,0,NULL,NULL,NULL,2012,0.085791219,-0.159006161,0.159006161,older,0.220903474,4,202,-0.076060146
958,7522,344,24/10/2010,2010,S,2,6608.9,NULL,NULL,NULL,NULL,22/02/2013,0.995614264,3,-0.055495473,0.220903474,-0.276398947,336,-0.106484205,0.276398947,852,28,2,NULL,2.5,0,NULL,NULL,NULL,2013,0.085791219,-0.159006161,0.159006161,older,0.220903474,4,202,-0.300254808
959,7522,345,24/10/2010,2010,S,2,6608.9,NULL,NULL,NULL,NULL,14/05/2014,0.903729639,4,-0.149630805,-0.055495473,-0.094135332,446,-0.276398947,0.094135332,1298,43,4,NULL,2.25,0,NULL,NULL,NULL,2014,0.085791219,-0.159006161,0.159006161,older,0.220903474,4,202,-0.077039005
953,7487,289,04/11/2009,2009,C,NULL,NULL,19/12/2011,REPRODUCTIVE DISORDER,Fertility & Reproduction,775,09/11/2009,1.276423564,1,0.32261167,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,NULL,0,NULL,NULL,NULL,2009,0.12749578,-0.209571468,0.209571468,young,0.156406935,3,201,NULL
954,7487,290,04/11/2009,2009,C,NULL,NULL,19/12/2011,REPRODUCTIVE DISORDER,Fertility & Reproduction,775,28/03/2011,1.198293338,2,0.156406935,0.32261167,-0.166204735,504,NULL,0.166204735,509,17,1,NULL,NULL,0,NULL,NULL,NULL,2011,0.12749578,-0.209571468,0.209571468,older,0.156406935,3,201,-0.120366524
955,7487,291,04/11/2009,2009,C,NULL,NULL,19/12/2011,REPRODUCTIVE DISORDER,Fertility & Reproduction,775,17/12/2011,0.958298462,3,-0.096531266,0.156406935,-0.252938201,264,-0.166204735,0.252938201,773,25,2,NULL,NULL,0,NULL,NULL,NULL,2011,0.12749578,-0.209571468,0.209571468,older,0.156406935,3,201,-0.349706225
948,7458,1126,10/09/2008,2008,S,2,4997.1,07/12/2012,NOT SEEN IN HEAT,Fertility & Reproduction,1549,15/09/2008,1.377562487,1,0.266198691,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.5,0,4,3,3,2008,-0.0105643,-0.127474727,0.127474727,young,NA,5,200,NULL
949,7458,1127,10/09/2008,2008,S,2,4997.1,07/12/2012,NOT SEEN IN HEAT,Fertility & Reproduction,1549,16/03/2010,1.025312824,2,0.013161155,0.266198691,-0.253037536,547,NULL,0.253037536,552,18,2,NULL,2.5,0,4,3,3,2010,-0.0105643,-0.127474727,0.127474727,older,NA,5,200,-0.168845888
950,7458,1128,10/09/2008,2008,S,2,4997.1,07/12/2012,NOT SEEN IN HEAT,Fertility & Reproduction,1549,25/03/2011,0.998934301,3,-0.018603522,0.013161155,-0.031764676,374,-0.253037536,0.031764676,926,30,3,NULL,2.25,0,4,3,3,2011,-0.0105643,-0.127474727,0.127474727,older,NA,5,200,-0.031000285
951,7458,1129,10/09/2008,2008,S,2,4997.1,07/12/2012,NOT SEEN IN HEAT,Fertility & Reproduction,1549,20/02/2012,1.015553135,4,-0.069877607,-0.018603522,-0.051274085,332,-0.031764676,0.051274085,1258,41,3,NULL,2,0,4,3,3,2012,-0.0105643,-0.127474727,0.127474727,older,NA,5,200,-0.056370605
952,7458,1130,10/09/2008,2008,S,2,4997.1,07/12/2012,NOT SEEN IN HEAT,Fertility & Reproduction,1549,07/12/2012,0.873513768,5,-0.243700217,-0.069877607,-0.173822611,291,-0.051274085,0.173822611,1549,51,4,NULL,2,0,4,3,3,2012,-0.0105643,-0.127474727,0.127474727,older,NA,5,200,-0.218024924
943,7445,506,29/04/2010,2010,C,1,6280.675,NULL,NULL,NULL,NULL,06/05/2010,0.946396903,1,-0.018540856,NULL,NULL,NULL,NULL,NULL,7,0,0,NULL,2,0,NULL,NULL,NULL,2010,-0.08013082,-0.017893793,0.072952829,young,-0.1055282,5,199,NULL
944,7445,507,29/04/2010,2010,C,1,6280.675,NULL,NULL,NULL,NULL,14/04/2011,1.018895963,2,-0.1055282,-0.018540856,-0.086987344,343,NULL,0.086987344,350,11,1,NULL,2,0,NULL,NULL,NULL,2011,-0.08013082,-0.017893793,0.072952829,young,-0.1055282,5,199,-0.092566707
945,7445,508,29/04/2010,2010,C,1,6280.675,NULL,NULL,NULL,NULL,27/03/2012,0.982891329,3,-0.045881558,-0.1055282,0.059646642,348,-0.086987344,0.059646642,698,23,2,NULL,2,0,NULL,NULL,NULL,2012,-0.08013082,-0.017893793,0.072952829,older,-0.1055282,5,199,0.062560415
946,7445,509,29/04/2010,2010,C,1,6280.675,NULL,NULL,NULL,NULL,27/02/2013,0.879510605,4,-0.140587458,-0.045881558,-0.0947059,337,0.059646642,0.0947059,1035,34,3,NULL,2.5,0,NULL,NULL,NULL,2013,-0.08013082,-0.017893793,0.072952829,older,-0.1055282,5,199,-0.102574639
947,7445,510,29/04/2010,2010,C,1,6280.675,NULL,NULL,NULL,NULL,28/05/2014,0.946815542,5,-0.090116028,-0.140587458,0.05047143,455,-0.0947059,0.05047143,1490,49,4,NULL,2.25,0,NULL,NULL,NULL,2014,-0.08013082,-0.017893793,0.072952829,older,-0.1055282,5,199,0.04048807
938,7441,284,14/11/2009,2009,C,NULL,NULL,03/11/2014,OTHER/SURPLUS,Herd management,1815,17/11/2009,1.234084819,1,0.102201362,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,NULL,0,NULL,NULL,NULL,2009,0.047233514,-0.042060395,0.083446992,young,0.048988906,5,198,NULL
939,7441,285,14/11/2009,2009,C,NULL,NULL,03/11/2014,OTHER/SURPLUS,Herd management,1815,14/04/2011,1.052739352,2,0.048988906,0.102201362,-0.053212456,513,NULL,0.053212456,516,17,1,NULL,NULL,0,NULL,NULL,NULL,2011,0.047233514,-0.042060395,0.083446992,older,0.048988906,5,198,-0.037860714
940,7441,286,14/11/2009,2009,C,NULL,NULL,03/11/2014,OTHER/SURPLUS,Herd management,1815,27/02/2012,1.241589106,3,0.131762101,0.048988906,0.082773195,319,-0.053212456,0.082773195,835,27,2,NULL,NULL,0,NULL,NULL,NULL,2012,0.047233514,-0.042060395,0.083446992,older,0.048988906,5,198,0.094709142
941,7441,287,14/11/2009,2009,C,NULL,NULL,03/11/2014,OTHER/SURPLUS,Herd management,1815,11/03/2013,1.042532951,4,0.019255417,0.131762101,-0.112506684,378,0.082773195,0.112506684,1213,40,3,NULL,NULL,0,NULL,NULL,NULL,2013,0.047233514,-0.042060395,0.083446992,older,0.048988906,5,198,-0.108637407
942,7441,288,14/11/2009,2009,C,NULL,NULL,03/11/2014,OTHER/SURPLUS,Herd management,1815,02/06/2014,0.996113979,5,-0.066040216,0.019255417,-0.085295633,448,-0.112506684,0.085295633,1661,54,5,NULL,NULL,0,NULL,NULL,NULL,2014,0.047233514,-0.042060395,0.083446992,older,0.048988906,5,198,-0.069493094
933,7358,1099,07/05/2011,2011,S,1,620,05/04/2013,FOOT/LEG PROBLEMS,Lameness,699,17/05/2011,1.045453862,1,0.027916039,NULL,NULL,NULL,NULL,NULL,10,0,0,NULL,2,0,1,1,1,2011,-0.103545612,-0.063604128,0.203572568,young,-0.239260657,3,197,NULL
934,7358,1100,07/05/2011,2011,S,1,620,05/04/2013,FOOT/LEG PROBLEMS,Lameness,699,23/03/2012,0.892721653,2,-0.239260657,0.027916039,-0.267176696,311,NULL,0.267176696,321,11,1,NULL,2,0,1,1,1,2012,-0.103545612,-0.063604128,0.203572568,young,-0.239260657,3,197,-0.313567505
935,7358,1101,07/05/2011,2011,S,1,620,05/04/2013,FOOT/LEG PROBLEMS,Lameness,699,25/02/2013,1.088824316,3,-0.099292217,-0.239260657,0.13996844,339,-0.267176696,0.13996844,660,22,2,NULL,1.75,1,1,1,1,2013,-0.103545612,-0.063604128,0.203572568,older,-0.239260657,3,197,0.150703483
929,7286,1303,23/07/2011,2011,C,1,6313.3,NULL,NULL,NULL,NULL,01/08/2011,0.969268168,1,-0.122299636,NULL,NULL,NULL,NULL,NULL,9,0,0,NULL,2,0,NULL,NULL,NULL,2011,-0.092624,0.069374487,0.099880599,young,-0.165961383,4,196,NULL
930,7286,1304,23/07/2011,2011,C,1,6313.3,NULL,NULL,NULL,NULL,23/03/2012,1.042972445,2,-0.165961383,-0.122299636,-0.043661747,235,NULL,0.043661747,244,8,1,NULL,2,0,NULL,NULL,NULL,2012,-0.092624,0.069374487,0.099880599,young,-0.165961383,4,196,-0.067815054
931,7286,1305,23/07/2011,2011,C,1,6313.3,NULL,NULL,NULL,NULL,07/03/2013,0.862040176,3,-0.168058804,-0.165961383,-0.002097421,349,-0.043661747,0.002097421,593,19,2,NULL,2,0,NULL,NULL,NULL,2013,-0.092624,0.069374487,0.099880599,older,-0.165961383,4,196,-0.002193578
932,7286,1306,23/07/2011,2011,C,1,6313.3,NULL,NULL,NULL,NULL,12/05/2014,1.109641878,4,0.085823824,-0.168058804,0.253882628,431,-0.002097421,0.253882628,1024,34,3,NULL,1.25,0,NULL,NULL,NULL,2014,-0.092624,0.069374487,0.099880599,older,-0.165961383,4,196,0.21500501
923,7239,1000,01/06/2009,2009,S,1,9900.65,15/04/2016,REPEAT BREEDER,Fertility & Reproduction,2510,08/06/2009,1.175248497,1,0.067033349,NULL,NULL,NULL,NULL,NULL,7,0,0,520,3.25,0,NULL,NULL,NULL,2009,0.131580522,0.034457367,0.163912821,young,0.135058827,6,195,NULL
924,7239,1001,01/06/2009,2009,S,1,9900.65,15/04/2016,REPEAT BREEDER,Fertility & Reproduction,2510,16/03/2010,1.094256874,2,0.135058827,0.067033349,0.068025478,281,NULL,0.068025478,288,9,1,520,3.25,0,NULL,NULL,NULL,2010,0.131580522,0.034457367,0.163912821,young,0.135058827,6,195,0.088360496
925,7239,1002,01/06/2009,2009,S,1,9900.65,15/04/2016,REPEAT BREEDER,Fertility & Reproduction,2510,28/03/2011,0.934852669,3,-0.08413159,0.135058827,-0.219190417,377,0.068025478,0.219190417,665,22,2,520,3.25,0,NULL,NULL,NULL,2011,0.131580522,0.034457367,0.163912821,older,0.135058827,6,195,-0.212213534
926,7239,1003,01/06/2009,2009,S,1,9900.65,15/04/2016,REPEAT BREEDER,Fertility & Reproduction,2510,17/02/2012,1.153700752,4,0.088433958,-0.08413159,0.172565548,326,-0.219190417,0.172565548,991,32,3,NULL,2,0,NULL,NULL,NULL,2012,0.131580522,0.034457367,0.163912821,older,0.135058827,6,195,0.193209893
927,7239,1004,01/06/2009,2009,S,1,9900.65,15/04/2016,REPEAT BREEDER,Fertility & Reproduction,2510,27/02/2013,1.364418823,5,0.343768402,0.088433958,0.255334444,376,0.172565548,0.255334444,1367,45,4,NULL,2,0,NULL,NULL,NULL,2013,0.131580522,0.034457367,0.163912821,older,0.135058827,6,195,0.247864553
928,7239,1005,01/06/2009,2009,S,1,9900.65,15/04/2016,REPEAT BREEDER,Fertility & Reproduction,2510,15/05/2014,1.339006835,6,0.239320183,0.343768402,-0.104448219,442,0.255334444,0.104448219,1809,59,5,NULL,1.75,0,NULL,NULL,NULL,2014,0.131580522,0.034457367,0.163912821,older,0.135058827,6,195,-0.086252489
919,7232,758,07/01/2011,2011,S,1,4943,01/05/2015,MASTITIS,Mastitis,1575,21/01/2011,1.119655953,1,0.004874115,NULL,NULL,NULL,NULL,NULL,14,0,0,NULL,2.5,0,5,1,1,2011,-0.068062736,-0.005837508,0.138410691,young,-0.211498184,4,194,NULL
920,7232,759,07/01/2011,2011,S,1,4943,01/05/2015,MASTITIS,Mastitis,1575,23/03/2012,0.871043152,2,-0.211498184,0.004874115,-0.216372299,427,NULL,0.216372299,441,14,1,NULL,2.5,0,5,1,1,2012,-0.068062736,-0.005837508,0.138410691,older,-0.211498184,4,194,-0.184955244
921,7232,760,07/01/2011,2011,S,1,4943,01/05/2015,MASTITIS,Mastitis,1575,25/02/2013,1.11529753,3,-0.052988464,-0.211498184,0.158509719,339,-0.216372299,0.158509719,780,26,2,NULL,2.25,0,5,1,1,2013,-0.068062736,-0.005837508,0.138410691,older,-0.211498184,4,194,0.170666807
922,7232,761,07/01/2011,2011,S,1,4943,01/05/2015,MASTITIS,Mastitis,1575,13/05/2014,1.175379271,4,-0.012638409,-0.052988464,0.040350055,442,0.158509719,0.040350055,1222,40,3,NULL,2,0,5,1,1,2014,-0.068062736,-0.005837508,0.138410691,older,-0.211498184,4,194,0.033320747
914,7224,881,26/01/2010,2010,S,2,5508.066667,26/04/2014,ACCIDENT,Accident,1551,01/02/2010,0.975483955,1,-0.012704124,NULL,NULL,NULL,NULL,NULL,6,0,0,NULL,2.5,0,5,0,1,2010,-0.04047505,0.00168241,0.051401233,young,-0.034217131,5,193,NULL
915,7224,882,26/01/2010,2010,S,2,5508.066667,26/04/2014,ACCIDENT,Accident,1551,14/04/2011,1.026994894,2,-0.034217131,-0.012704124,-0.021513007,437,NULL,0.021513007,443,15,1,NULL,2.5,0,5,0,1,2011,-0.04047505,0.00168241,0.051401233,older,-0.034217131,5,193,-0.01796853
916,7224,883,26/01/2010,2010,S,2,5508.066667,26/04/2014,ACCIDENT,Accident,1551,20/02/2012,1.112171901,3,-0.037337742,-0.034217131,-0.003120612,312,-0.021513007,0.003120612,755,25,2,NULL,2.5,1,5,0,1,2012,-0.04047505,0.00168241,0.051401233,older,-0.034217131,5,193,-0.003650716
917,7224,884,26/01/2010,2010,S,2,5508.066667,26/04/2014,ACCIDENT,Accident,1551,21/02/2013,0.908508652,4,-0.112141769,-0.037337742,-0.074804027,367,-0.003120612,0.074804027,1122,37,3,NULL,2,0,5,0,1,2013,-0.04047505,0.00168241,0.051401233,older,-0.034217131,5,193,-0.074396376
918,7224,885,26/01/2010,2010,S,2,5508.066667,26/04/2014,ACCIDENT,Accident,1551,25/04/2014,1.056278564,5,-0.005974485,-0.112141769,0.106167285,428,-0.074804027,0.106167285,1550,51,4,NULL,1.75,0,5,0,1,2014,-0.04047505,0.00168241,0.051401233,older,-0.034217131,5,193,0.090539858
908,7120,823,15/02/2009,2009,C,2,8097.033333,17/07/2014,REPEAT BREEDER,Fertility & Reproduction,1978,20/02/2009,1.182858439,1,0.147793482,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2,0,12,0,4,2009,0.134951942,-0.016060011,0.117730357,young,0.181289547,6,192,NULL
909,7120,824,15/02/2009,2009,C,2,8097.033333,17/07/2014,REPEAT BREEDER,Fertility & Reproduction,1978,16/03/2010,1.324138496,2,0.181289547,0.147793482,0.033496065,389,NULL,0.033496065,394,13,1,NULL,2,0,12,0,4,2010,0.134951942,-0.016060011,0.117730357,older,0.181289547,6,192,0.03142947
910,7120,825,15/02/2009,2009,C,2,8097.033333,17/07/2014,REPEAT BREEDER,Fertility & Reproduction,1978,24/03/2011,1.103880394,3,0.054239941,0.181289547,-0.127049606,373,0.033496065,0.127049606,767,25,2,NULL,1.75,0,12,0,4,2011,0.134951942,-0.016060011,0.117730357,older,0.181289547,6,192,-0.124324681
911,7120,826,15/02/2009,2009,C,2,8097.033333,17/07/2014,REPEAT BREEDER,Fertility & Reproduction,1978,20/02/2012,1.295570162,4,0.274919741,0.054239941,0.2206798,333,-0.127049606,0.2206798,1100,36,3,NULL,1.75,0,12,0,4,2012,0.134951942,-0.016060011,0.117730357,older,0.181289547,6,192,0.241886267
912,7120,827,15/02/2009,2009,C,2,8097.033333,17/07/2014,REPEAT BREEDER,Fertility & Reproduction,1978,15/04/2013,1.072163593,5,0.083975514,0.274919741,-0.190944227,420,0.2206798,0.190944227,1520,50,4,NULL,2,0,12,0,4,2013,0.134951942,-0.016060011,0.117730357,older,0.181289547,6,192,-0.165939626
913,7120,828,15/02/2009,2009,C,2,8097.033333,17/07/2014,REPEAT BREEDER,Fertility & Reproduction,1978,17/07/2014,1.210342376,6,0.067493427,0.083975514,-0.016482087,458,-0.190944227,0.016482087,1978,65,5,NULL,3.5,0,12,0,4,2014,0.134951942,-0.016060011,0.117730357,older,0.181289547,6,192,-0.013135288
904,7062,359,15/03/2011,2011,C,1,8430.2,23/06/2016,ACCIDENT,Accident,1927,22/03/2011,1.285254885,1,0.248323315,NULL,NULL,NULL,NULL,NULL,7,0,0,NULL,2,0,NULL,NULL,NULL,2011,0.057685095,-0.080026552,0.153373863,young,0.075950717,4,191,NULL
905,7062,360,15/03/2011,2011,C,1,8430.2,23/06/2016,ACCIDENT,Accident,1927,23/03/2012,1.240087198,2,0.075950717,0.248323315,-0.172372598,367,NULL,0.172372598,374,12,1,NULL,2,0,NULL,NULL,NULL,2012,0.057685095,-0.080026552,0.153373863,older,0.075950717,4,191,-0.171433238
906,7062,361,15/03/2011,2011,C,1,8430.2,23/06/2016,ACCIDENT,Accident,1927,27/02/2013,0.889307518,3,-0.101777309,0.075950717,-0.177728025,341,-0.172372598,0.177728025,715,23,2,NULL,2,0,NULL,NULL,NULL,2013,0.057685095,-0.080026552,0.153373863,older,0.075950717,4,191,-0.190236742
907,7062,362,15/03/2011,2011,C,1,8430.2,23/06/2016,ACCIDENT,Accident,1927,15/05/2014,1.058304076,4,0.008243657,-0.101777309,0.110020966,442,-0.177728025,0.110020966,1157,38,3,NULL,2.5,0,NULL,NULL,NULL,2014,0.057685095,-0.080026552,0.153373863,older,0.075950717,4,191,0.090854418
900,7060,292,19/12/2009,2009,S,2,4287.933333,13/09/2013,FOOT/LEG PROBLEMS,Lameness,1364,23/12/2009,1.621826073,1,0.404217421,NULL,NULL,NULL,NULL,NULL,4,0,0,NULL,2.25,0,3,0,0,2009,0.13169389,-0.0842826,0.200693618,young,-0.005564577,4,190,NULL
901,7060,293,19/12/2009,2009,S,2,4287.933333,13/09/2013,FOOT/LEG PROBLEMS,Lameness,1364,28/03/2011,1.269985914,2,-0.005564577,0.404217421,-0.409781998,460,NULL,0.409781998,464,15,1,NULL,2.25,0,3,0,0,2011,0.13169389,-0.0842826,0.200693618,older,-0.005564577,4,190,-0.325153107
902,7060,294,19/12/2009,2009,S,2,4287.933333,13/09/2013,FOOT/LEG PROBLEMS,Lameness,1364,20/02/2012,1.035068371,3,-0.023246906,-0.005564577,-0.01768233,329,-0.409781998,0.01768233,793,26,2,NULL,2,0,3,0,0,2012,0.13169389,-0.0842826,0.200693618,older,-0.005564577,4,190,-0.019617175
903,7060,295,19/12/2009,2009,S,2,4287.933333,13/09/2013,FOOT/LEG PROBLEMS,Lameness,1364,22/02/2013,1.200794223,4,0.151369621,-0.023246906,0.174616527,368,-0.01768233,0.174616527,1161,38,3,NULL,2,0,3,0,0,2013,0.13169389,-0.0842826,0.200693618,older,-0.005564577,4,190,0.173193023
894,7027,431,26/02/2009,2009,C,1,7927.65,04/11/2014,NULL,Reason unknown,2077,03/03/2009,1.009208654,1,-0.051502484,NULL,NULL,NULL,NULL,NULL,5,0,0,NULL,2.25,0,3,0,0,2009,-0.015155343,0.032809139,0.052830751,young,-0.060648062,6,189,NULL
895,7027,432,26/02/2009,2009,C,1,7927.65,04/11/2014,NULL,Reason unknown,2077,16/03/2010,1.023313396,2,-0.060648062,-0.051502484,-0.009145578,378,NULL,0.009145578,383,13,1,NULL,2.25,0,3,0,0,2010,-0.015155343,0.032809139,0.052830751,older,-0.060648062,6,189,-0.008831048
896,7027,433,26/02/2009,2009,C,1,7927.65,04/11/2014,NULL,Reason unknown,2077,05/07/2011,0.969933669,3,-0.019723694,-0.060648062,0.040924369,476,-0.009145578,0.040924369,859,28,2,529,1.5,0,3,0,0,2011,-0.015155343,0.032809139,0.052830751,older,-0.060648062,6,189,0.031381081
897,7027,434,26/02/2009,2009,C,1,7927.65,04/11/2014,NULL,Reason unknown,2077,23/02/2012,1.062356639,4,-0.015346288,-0.019723694,0.004377406,233,0.040924369,0.004377406,1092,36,3,NULL,1.75,0,3,0,0,2012,-0.015155343,0.032809139,0.052830751,older,-0.060648062,6,189,0.00685731
898,7027,435,26/02/2009,2009,C,1,7927.65,04/11/2014,NULL,Reason unknown,2077,03/04/2013,1.081760414,5,-0.05625474,-0.015346288,-0.040908452,405,0.004377406,0.040908452,1497,49,4,NULL,2,0,3,0,0,2013,-0.015155343,0.032809139,0.052830751,older,-0.060648062,6,189,-0.036868111
899,7027,436,26/02/2009,2009,C,1,7927.65,04/11/2014,NULL,Reason unknown,2077,02/06/2014,1.149474778,6,0.112543208,-0.05625474,0.168797948,425,-0.040908452,0.168797948,1922,63,5,NULL,1.75,0,3,0,0,2014,-0.015155343,0.032809139,0.052830751,older,-0.060648062,6,189,0.144967649
889,7002,418,08/02/2009,2009,C,2,7682.15,20/11/2015,FOOT/LEG PROBLEMS,Lameness,2476,09/02/2009,1.013221,1,-0.086366799,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,2.25,0,9,3,3,2009,-0.170956774,-0.038517035,0.064142568,young,-0.088321646,5,188,NULL
890,7002,419,08/02/2009,2009,C,2,7682.15,20/11/2015,FOOT/LEG PROBLEMS,Lameness,2476,16/03/2010,0.964215555,2,-0.088321646,-0.086366799,-0.001954847,400,NULL,0.001954847,401,13,1,NULL,2.25,0,9,3,3,2010,-0.170956774,-0.038517035,0.064142568,older,-0.088321646,5,188,-0.001783798
891,7002,420,08/02/2009,2009,C,2,7682.15,20/11/2015,FOOT/LEG PROBLEMS,Lameness,2476,20/02/2012,0.951853758,3,-0.147974484,-0.088321646,-0.059652838,706,-0.001954847,0.059652838,1107,36,3,NULL,2.25,0,9,3,3,2012,-0.170956774,-0.038517035,0.064142568,older,-0.088321646,5,188,-0.030840348
892,7002,421,08/02/2009,2009,C,2,7682.15,20/11/2015,FOOT/LEG PROBLEMS,Lameness,2476,21/02/2013,0.763285422,4,-0.291686004,-0.147974484,-0.14371152,367,-0.059652838,0.14371152,1474,48,4,NULL,2.25,0,9,3,3,2013,-0.170956774,-0.038517035,0.064142568,older,-0.088321646,5,188,-0.142928351
