"","recoded_id","X.1","X","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rltl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all","sample_year","AgeGroup","av_rltl_1_res","SamplesPerAnimal","Animal_No","average_resid_M2","rltl_change_M2","abs_rltl_change_M2"
"335",3927,486,1236,"13/12/2009",2009,"S","1","10545","16/05/2014","OTHER/SURPLUS","1615","14/04/2011",1.273885755,2,0.228350647,"0.542155426","-0.313804779","482","NULL","0.313804779",487,16,1,"NULL","2.5",0,"7","0","2",2011,"older",0.228350647,5,103,0.09893502925,-0.0825044005,0.22276619
"336",3927,487,1237,"13/12/2009",2009,"S","1","10545","16/05/2014","OTHER/SURPLUS","1615","17/02/2012",1.03644843,3,-0.068385755,"0.228350647","-0.296736402","309","-0.313804779","0.296736402",796,26,2,"NULL","2",0,"7","0","2",2012,"older",0.228350647,5,103,0.09893502925,-0.0825044005,0.22276619
"337",3927,488,1238,"13/12/2009",2009,"S","1","10545","16/05/2014","OTHER/SURPLUS","1615","27/02/2013",1.173147044,4,0.023637401,"-0.068385755","0.092023155","376","-0.296736402","0.092023155",1172,38,3,"NULL","2.5",0,"7","0","2",2013,"older",0.228350647,5,103,0.09893502925,-0.0825044005,0.22276619
"338",3927,489,1239,"13/12/2009",2009,"S","1","10545","16/05/2014","OTHER/SURPLUS","1615","14/05/2014",1.411931502,5,0.212137824,"0.023637401","0.188500424","441","0.092023155","0.188500424",1613,53,4,"NULL","2.5",0,"7","0","2",2014,"older",0.228350647,5,103,0.09893502925,-0.0825044005,0.22276619
"339",3965,491,734,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","14/04/2011",1.178635009,2,0.174820589,"0.17513999","-0.000319401","219","NULL","0.000319401",223,7,1,"NULL","2.25",0,"NULL","NULL","NULL",2011,"young",0.174820589,5,104,0.20536529075,0.00929883200000001,0.1581418775
"340",3965,492,735,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","23/03/2012",1.477987743,3,0.365835972,"0.174820589","0.191015383","344","-0.000319401","0.191015383",567,19,2,"NULL","2.25",0,"NULL","NULL","NULL",2012,"older",0.174820589,5,104,0.20536529075,0.00929883200000001,0.1581418775
"341",3965,493,736,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","27/02/2013",1.123440709,4,0.068469283,"0.365835972","-0.29736669","341","0.191015383","0.29736669",908,30,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",0.174820589,5,104,0.20536529075,0.00929883200000001,0.1581418775
"342",3965,494,737,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","15/05/2014",1.242445443,5,0.212335319,"0.068469283","0.143866036","442","-0.29736669","0.143866036",1350,44,4,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.174820589,5,104,0.20536529075,0.00929883200000001,0.1581418775
"343",3987,496,596,"13/01/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","944","07/03/2013",0.919692443,2,-0.138115057,"0.068706075","-0.206821132","416","NULL","0.206821132",419,14,1,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.138115057,3,105,-0.2302819465,-0.1955774555,0.1955774555
"344",3987,497,597,"13/01/2012",2012,"C","NULL","NULL","14/08/2014","REPRODUCTIVE DISORDER","944","14/08/2014",0.701369218,3,-0.322448836,"-0.138115057","-0.184333779","525","-0.206821132","0.184333779",944,31,3,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.138115057,3,105,-0.2302819465,-0.1955774555,0.1955774555
"345",4022,499,577,"27/06/2011",2011,"S","1","954.8","14/10/2013","ACCIDENT","840","23/03/2012",1.117084023,2,-0.022071167,"0.086755896","-0.108827062","259","NULL","0.108827062",270,9,1,"NULL","2.25",0,"0","0","1",2012,"young",-0.022071167,4,106,0.101316069333333,0.0575214156666667,0.130072790333333
"346",4022,500,578,"27/06/2011",2011,"S","1","954.8","14/10/2013","ACCIDENT","840","13/03/2013",1.240577163,3,0.066699232,"-0.022071167","0.088770399","355","-0.108827062","0.088770399",625,20,2,"NULL","2.25",0,"0","0","1",2013,"older",-0.022071167,4,106,0.101316069333333,0.0575214156666667,0.130072790333333
"347",4022,501,579,"27/06/2011",2011,"S","1","954.8","14/10/2013","ACCIDENT","840","14/10/2013",1.283690555,4,0.259320143,"0.066699232","0.19262091","215","0.088770399","0.19262091",840,28,2,"NULL","2",0,"0","0","1",2013,"older",-0.022071167,4,106,0.101316069333333,0.0575214156666667,0.130072790333333
"348",4028,503,842,"18/07/2009",2009,"C","1","7703.35","31/08/2015","MASTITIS","2235","16/03/2010",0.746548389,2,-0.298986719,"0.063831456","-0.362818175","236","NULL","0.362818175",241,8,1,"515","2",0,"7","5","3",2010,"young",-0.298986719,6,107,-0.2388718034,-0.0733611992,0.1709171988
"349",4028,504,843,"18/07/2009",2009,"C","1","7703.35","31/08/2015","MASTITIS","2235","28/03/2011",0.918586823,3,-0.133469923,"-0.298986719","0.165516796","377","-0.362818175","0.165516796",618,20,2,"515","2",0,"7","5","3",2011,"older",-0.298986719,6,107,-0.2388718034,-0.0733611992,0.1709171988
"350",4028,505,844,"18/07/2009",2009,"C","1","7703.35","31/08/2015","MASTITIS","2235","16/02/2012",0.841348066,4,-0.268650519,"-0.133469923","-0.135180596","325","0.165516796","0.135180596",943,31,3,"NULL","2.25",0,"7","5","3",2012,"older",-0.298986719,6,107,-0.2388718034,-0.0733611992,0.1709171988
"351",4028,506,845,"18/07/2009",2009,"C","1","7703.35","31/08/2015","MASTITIS","2235","25/02/2013",0.813635957,5,-0.190277316,"-0.268650519","0.078373203","375","-0.135180596","0.078373203",1318,43,4,"NULL","2.5",0,"7","5","3",2013,"older",-0.298986719,6,107,-0.2388718034,-0.0733611992,0.1709171988
"352",4028,507,846,"18/07/2009",2009,"C","1","7703.35","31/08/2015","MASTITIS","2235","28/05/2014",0.767779373,6,-0.30297454,"-0.190277316","-0.112697224","457","0.078373203","0.112697224",1775,58,5,"NULL","2.5",0,"7","5","3",2014,"older",-0.298986719,6,107,-0.2388718034,-0.0733611992,0.1709171988
"353",4091,509,83,"14/11/2009",2009,"C","1","1729","27/05/2012","LOST QUARTERS","925","28/03/2011",1.132822353,2,0.045964147,"0.288369677","-0.24240553","496","NULL","0.24240553",499,16,1,"NULL","2",0,"1","0","0",2011,"older",0.045964147,3,108,-0.023779662,-0.190946574,0.190946574
"354",4091,510,84,"14/11/2009",2009,"C","1","1729","27/05/2012","LOST QUARTERS","925","17/02/2012",1.042920856,3,-0.093523471,"0.045964147","-0.139487618","326","-0.24240553","0.139487618",825,27,2,"NULL","2.75",0,"1","0","0",2012,"older",0.045964147,3,108,-0.023779662,-0.190946574,0.190946574
"355",4102,514,1181,"03/04/2009",2009,"C","2","5899.64","04/10/2015","OTHER/SURPLUS","2375","16/03/2010",1.046522662,2,-0.033333451,"0.049985617","-0.083319068","341","NULL","0.083319068",347,11,1,"441","2.25",0,"NULL","NULL","NULL",2010,"young",-0.033333451,7,110,0.00712991316666666,-0.00729487883333333,0.1099472135
"356",4102,515,1182,"03/04/2009",2009,"C","2","5899.64","04/10/2015","OTHER/SURPLUS","2375","28/03/2011",1.130042612,3,-0.113212221,"-0.033333451","-0.07987877","377","-0.083319068","0.07987877",724,24,2,"441","2.25",0,"NULL","NULL","NULL",2011,"older",-0.033333451,7,110,0.00712991316666666,-0.00729487883333333,0.1099472135
"357",4102,516,1183,"03/04/2009",2009,"C","2","5899.64","04/10/2015","OTHER/SURPLUS","2375","20/02/2012",1.133792898,4,0.055688347,"-0.113212221","0.168900567","329","-0.07987877","0.168900567",1053,35,3,"NULL","2",0,"NULL","NULL","NULL",2012,"older",-0.033333451,7,110,0.00712991316666666,-0.00729487883333333,0.1099472135
"358",4102,517,1184,"03/04/2009",2009,"C","2","5899.64","04/10/2015","OTHER/SURPLUS","2375","21/02/2013",1.275188434,5,0.157974449,"0.055688347","0.102286102","367","0.168900567","0.102286102",1420,47,4,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.033333451,7,110,0.00712991316666666,-0.00729487883333333,0.1099472135
"359",4102,518,1185,"03/04/2009",2009,"C","2","5899.64","04/10/2015","OTHER/SURPLUS","2375","28/05/2014",1.157562543,6,-0.03055399,"0.157974449","-0.188528439","461","0.102286102","0.188528439",1881,62,5,"NULL","2.25",0,"NULL","NULL","NULL",2014,"older",-0.033333451,7,110,0.00712991316666666,-0.00729487883333333,0.1099472135
"360",4102,519,1186,"03/04/2009",2009,"C","2","5899.64","04/10/2015","OTHER/SURPLUS","2375","16/12/2014",1.081922945,7,0.006216345,"-0.03055399","0.036770335","202","-0.188528439","0.036770335",2083,68,6,"NULL","2.25",0,"NULL","NULL","NULL",2014,"older",-0.033333451,7,110,0.00712991316666666,-0.00729487883333333,0.1099472135
"361",4133,523,129,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","14/04/2011",0.876223227,2,-0.108958833,"0.07965961","-0.188618443","192","NULL","0.188618443",198,6,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"young",0.016447575,4,112,0.0316533413333333,-0.005864912,0.173073456
"362",4133,524,130,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","23/03/2012",1.250408159,3,0.141853983,"-0.108958833","0.250812816","344","-0.188618443","0.250812816",542,18,1,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",0.016447575,4,112,0.0316533413333333,-0.005864912,0.173073456
"363",4133,525,131,"28/09/2010",2010,"C","NULL","1242.9","06/06/2013","REPEAT BREEDER","982","11/03/2013",1.136105345,4,0.062064874,"0.141853983","-0.079789109","353","0.250812816","0.079789109",895,29,2,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.016447575,4,112,0.0316533413333333,-0.005864912,0.173073456
"364",4146,527,1199,"02/06/2009",2009,"S","2","6528.62","11/08/2016","MASTITIS","2627","16/03/2010",1.2115461,2,0.182773213,"0.17466775","0.008105463","281","NULL","0.008105463",287,9,1,"NULL","2.5",0,"NULL","NULL","NULL",2010,"young",0.182773213,6,113,0.0874378464,-0.0640686626,0.0963363982
"365",4146,528,1200,"02/06/2009",2009,"S","2","6528.62","11/08/2016","MASTITIS","2627","05/07/2011",1.324323874,3,0.255337089,"0.182773213","0.072563876","476","0.008105463","0.072563876",763,25,2,"465","1.5",0,"NULL","NULL","NULL",2011,"older",0.182773213,6,113,0.0874378464,-0.0640686626,0.0963363982
"366",4146,529,1201,"02/06/2009",2009,"S","2","6528.62","11/08/2016","MASTITIS","2627","22/02/2012",1.433854364,4,0.227680776,"0.255337089","-0.027656313","232","0.072563876","0.027656313",995,33,3,"NULL","2",0,"NULL","NULL","NULL",2012,"older",0.182773213,6,113,0.0874378464,-0.0640686626,0.0963363982
"367",4146,530,1202,"02/06/2009",2009,"S","2","6528.62","11/08/2016","MASTITIS","2627","22/02/2013",0.888832922,5,-0.082926283,"0.227680776","-0.310607059","366","-0.027656313","0.310607059",1361,45,4,"NULL","2",0,"NULL","NULL","NULL",2013,"older",0.182773213,6,113,0.0874378464,-0.0640686626,0.0963363982
"368",4146,531,1203,"02/06/2009",2009,"S","2","6528.62","11/08/2016","MASTITIS","2627","28/05/2014",0.903579536,6,-0.145675563,"-0.082926283","-0.06274928","460","-0.310607059","0.06274928",1821,60,5,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.182773213,6,113,0.0874378464,-0.0640686626,0.0963363982
"369",4159,533,689,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","14/04/2011",1.02148716,2,-0.020935349,"0.164932865","-0.185868215","428","NULL","0.185868215",431,14,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",-0.020935349,5,114,0.14882112575,0.006076953,0.141238271
"370",4159,534,690,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","14/03/2012",1.21543827,3,0.153284075,"-0.020935349","0.174219424","335","-0.185868215","0.174219424",766,25,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",-0.020935349,5,114,0.14882112575,0.006076953,0.141238271
"371",4159,535,691,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","11/03/2013",1.486348918,4,0.273695099,"0.153284075","0.120411024","362","0.174219424","0.120411024",1128,37,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.020935349,5,114,0.14882112575,0.006076953,0.141238271
"372",4159,536,692,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","02/04/2014",1.215630811,5,0.189240678,"0.273695099","-0.084454421","387","0.120411024","0.084454421",1515,50,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.020935349,5,114,0.14882112575,0.006076953,0.141238271
"373",4287,543,946,"19/06/2011",2011,"S","1","9966.4","09/10/2015","FOOT/LEG PROBLEMS","1573","23/03/2012",1.132975392,2,0.015148884,"0.050779114","-0.03563023","270","NULL","0.03563023",278,9,1,"NULL","2.5",0,"3","1","3",2012,"young",0.015148884,4,115,-0.126079232666667,-0.0938351736666667,0.0938351736666667
"374",4287,544,947,"19/06/2011",2011,"S","1","9966.4","09/10/2015","FOOT/LEG PROBLEMS","1573","07/03/2013",0.888449562,3,-0.162660175,"0.015148884","-0.177809059","349","-0.03563023","0.177809059",627,21,2,"NULL","2.5",0,"3","1","3",2013,"older",0.015148884,4,115,-0.126079232666667,-0.0938351736666667,0.0938351736666667
"375",4287,545,948,"19/06/2011",2011,"S","1","9966.4","09/10/2015","FOOT/LEG PROBLEMS","1573","28/05/2014",0.827081093,4,-0.230726407,"-0.162660175","-0.068066232","447","-0.177809059","0.068066232",1074,35,3,"NULL","2.25",0,"3","1","3",2014,"older",0.015148884,4,115,-0.126079232666667,-0.0938351736666667,0.0938351736666667
"376",4391,547,1152,"25/11/2008",2008,"S","1","11400.26","17/08/2016","FOOT/LEG PROBLEMS","2822","16/03/2010",0.91422871,2,-0.129153212,"-0.198661654","0.069508442","473","NULL","0.069508442",476,16,1,"NULL","2.25",0,"NULL","NULL","NULL",2010,"older",-0.129153212,6,116,-0.1099248984,0.0655486342,0.1365874346
"377",4391,548,1153,"25/11/2008",2008,"S","1","11400.26","17/08/2016","FOOT/LEG PROBLEMS","2822","09/03/2011",0.779862758,3,-0.306750214,"-0.129153212","-0.177597001","358","0.069508442","0.177597001",834,27,2,"NULL","2.25",0,"NULL","NULL","NULL",2011,"older",-0.129153212,6,116,-0.1099248984,0.0655486342,0.1365874346
"378",4391,549,1154,"25/11/2008",2008,"S","1","11400.26","17/08/2016","FOOT/LEG PROBLEMS","2822","17/02/2012",0.985740439,4,-0.157660868,"-0.306750214","0.149089345","345","-0.177597001","0.149089345",1179,39,3,"NULL","2",0,"NULL","NULL","NULL",2012,"older",-0.129153212,6,116,-0.1099248984,0.0655486342,0.1365874346
"379",4391,550,1155,"25/11/2008",2008,"S","1","11400.26","17/08/2016","FOOT/LEG PROBLEMS","2822","27/02/2013",1.022860543,5,-0.085141715,"-0.157660868","0.072519153","376","0.149089345","0.072519153",1555,51,4,"NULL","2",0,"NULL","NULL","NULL",2013,"older",-0.129153212,6,116,-0.1099248984,0.0655486342,0.1365874346
"380",4391,551,1156,"25/11/2008",2008,"S","1","11400.26","17/08/2016","FOOT/LEG PROBLEMS","2822","15/05/2014",1.144345785,6,0.129081517,"-0.085141715","0.214223232","442","0.072519153","0.214223232",1997,65,5,"NULL","2",0,"NULL","NULL","NULL",2014,"older",-0.129153212,6,116,-0.1099248984,0.0655486342,0.1365874346
"381",4407,553,451,"24/06/2009",2009,"C","2","5698.05","25/04/2014","REPEAT BREEDER","1766","16/03/2010",0.973117649,2,-0.198333198,"0.269769855","-0.468103053","260","NULL","0.468103053",265,9,1,"418","2",0,"5","0","0",2010,"young",-0.198333198,6,117,-0.0562611366,-0.0580730578,0.1926062546
"382",4407,554,452,"24/06/2009",2009,"C","2","5698.05","25/04/2014","REPEAT BREEDER","1766","28/03/2011",0.859330454,3,-0.156259963,"-0.198333198","0.042073235","377","-0.468103053","0.042073235",642,21,2,"418","2",0,"5","0","0",2011,"older",-0.198333198,6,117,-0.0562611366,-0.0580730578,0.1926062546
"383",4407,555,453,"24/06/2009",2009,"C","2","5698.05","25/04/2014","REPEAT BREEDER","1766","20/02/2012",1.048889914,4,-0.044116882,"-0.156259963","0.112143081","329","0.042073235","0.112143081",971,32,3,"NULL","2.25",0,"5","0","0",2012,"older",-0.198333198,6,117,-0.0562611366,-0.0580730578,0.1926062546
"384",4407,556,454,"24/06/2009",2009,"C","2","5698.05","25/04/2014","REPEAT BREEDER","1766","21/02/2013",1.109758999,5,0.137999794,"-0.044116882","0.182116676","367","0.112143081","0.182116676",1338,44,4,"NULL","2.25",0,"5","0","0",2013,"older",-0.198333198,6,117,-0.0562611366,-0.0580730578,0.1926062546
"385",4407,557,455,"24/06/2009",2009,"C","2","5698.05","25/04/2014","REPEAT BREEDER","1766","23/04/2014",0.998388825,6,-0.020595434,"0.137999794","-0.158595228","426","0.182116676","0.158595228",1764,58,5,"NULL","2.5",0,"5","0","0",2014,"older",-0.198333198,6,117,-0.0562611366,-0.0580730578,0.1926062546
"386",4430,559,1280,"10/01/2011",2011,"C","1","8283.4","16/05/2014","REPEAT BREEDER","1222","23/03/2012",1.400299173,2,0.307292377,"0.034081879","0.273210498","427","NULL","0.273210498",438,14,1,"NULL","2.25",0,"3","0","0",2012,"older",0.307292377,4,118,0.0567471266666667,-0.00626364599999998,0.30015923
"387",4430,560,1281,"10/01/2011",2011,"C","1","8283.4","16/05/2014","REPEAT BREEDER","1222","13/03/2013",0.86324848,3,-0.152341937,"0.307292377","-0.459634314","355","0.273210498","0.459634314",793,26,2,"NULL","2.25",0,"3","0","0",2013,"older",0.307292377,4,118,0.0567471266666667,-0.00626364599999998,0.30015923
"388",4430,561,1282,"10/01/2011",2011,"C","1","8283.4","16/05/2014","REPEAT BREEDER","1222","13/05/2014",1.134444804,4,0.01529094,"-0.152341937","0.167632878","426","-0.459634314","0.167632878",1219,40,3,"NULL","2",0,"3","0","0",2014,"older",0.307292377,4,118,0.0567471266666667,-0.00626364599999998,0.30015923
"389",4440,563,1296,"22/05/2011",2011,"C","2","4660.466667","15/04/2016","OTHER/SURPLUS","1790","23/03/2012",1.253023696,2,0.257948074,"0.089884339","0.168063735","298","NULL","0.168063735",306,10,1,"NULL","2",0,"NULL","NULL","NULL",2012,"young",0.257948074,4,119,0.145283642,-0.0185372216666667,0.130579711666667
"390",4440,564,1297,"22/05/2011",2011,"C","2","4660.466667","15/04/2016","OTHER/SURPLUS","1790","07/03/2013",1.180561748,3,0.143630178,"0.257948074","-0.114317896","349","0.168063735","0.114317896",655,21,2,"NULL","2",0,"NULL","NULL","NULL",2013,"older",0.257948074,4,119,0.145283642,-0.0185372216666667,0.130579711666667
"391",4440,565,1298,"22/05/2011",2011,"C","2","4660.466667","15/04/2016","OTHER/SURPLUS","1790","16/05/2014",1.114053056,4,0.034272674,"0.143630178","-0.109357504","435","-0.114317896","0.109357504",1090,36,3,"NULL","2.5",0,"NULL","NULL","NULL",2014,"older",0.257948074,4,119,0.145283642,-0.0185372216666667,0.130579711666667
"392",4529,567,152,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","23/03/2012",0.880729365,2,-0.22926922,"-0.01317869","-0.21609053","395","NULL","0.21609053",400,13,1,"NULL","2.5",0,"1","1","1",2012,"older",-0.22926922,4,120,-0.133734915333333,-0.0118139683333333,0.132246385
"393",4529,568,153,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","07/03/2013",0.944217653,3,-0.123314931,"-0.22926922","0.105954289","349","-0.21609053","0.105954289",749,25,2,"NULL","2.5",0,"1","1","1",2013,"older",-0.22926922,4,120,-0.133734915333333,-0.0118139683333333,0.132246385
"394",4529,569,154,"17/02/2011",2011,"C","1","9812.4","23/08/2014","MASTITIS","1283","15/05/2014",1.02036619,4,-0.048620595,"-0.123314931","0.074694336","434","0.105954289","0.074694336",1183,39,3,"NULL","2.5",0,"1","1","1",2014,"older",-0.22926922,4,120,-0.133734915333333,-0.0118139683333333,0.132246385
"395",4607,571,1096,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","23/03/2012",0.796141361,2,-0.296865435,"-0.102019797","-0.194845638","331","NULL","0.194845638",340,11,1,"NULL","2.25",0,"NULL","NULL","NULL",2012,"young",-0.296865435,4,121,-0.224960562666667,-0.0805928393333333,0.255691170666667
"396",4607,572,1097,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","07/03/2013",1.023589562,3,-0.034217938,"-0.296865435","0.262647497","349","-0.194845638","0.262647497",689,23,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.296865435,4,121,-0.224960562666667,-0.0805928393333333,0.255691170666667
"397",4607,573,1098,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","13/05/2014",0.769452782,4,-0.343798315,"-0.034217938","-0.309580377","432","0.262647497","0.309580377",1121,37,3,"NULL","2",0,"NULL","NULL","NULL",2014,"older",-0.296865435,4,121,-0.224960562666667,-0.0805928393333333,0.255691170666667
"398",4609,575,372,"02/06/2011",2011,"C","1","NULL","06/06/2013","FOOT/LEG PROBLEMS","735","23/03/2012",1.061182722,2,-0.088326921,"-0.127905279","0.039578358","284","NULL","0.039578358",295,10,1,"NULL","2.25",0,"NULL","NULL","NULL",2012,"young",-0.088326921,3,122,-0.0408921195,0.0672239805,0.0672239805
"399",4609,576,373,"02/06/2011",2011,"C","1","NULL","06/06/2013","FOOT/LEG PROBLEMS","735","15/04/2013",1.084156816,3,0.006542682,"-0.088326921","0.094869603","388","0.039578358","0.094869603",683,22,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.088326921,3,122,-0.0408921195,0.0672239805,0.0672239805
